,norm
5011,1
4288,2
776,2
3727,2
71,2
1165,2
2105,2
2231,2
7199,0
3029,1
2704,2
1975,1
5535,2
6605,2
7337,2
1065,2
6619,1
1705,2
1870,2
10176,2
522,0
7197,2
4295,2
6890,2
813,2
7788,2
2376,2
5050,2
770,2
10013,0
1275,2
7957,1
5031,1
746,2
2236,1
1862,0
805,1
18,2
1229,2
5747,0
7684,2
49,0
9743,2
16,0
8188,2
4079,0
6802,1
6897,2
1642,2
5464,2
5414,2
1811,2
1898,1
2748,2
2259,2
7817,2
8911,2
252,2
5131,2
9321,1
3105,1
5357,1
1284,1
1901,2
1951,2
9624,1
1192,2
9235,2
1464,1
9566,2
9870,2
6922,2
3091,1
1569,2
142,2
7194,0
53,0
5003,2
67,2
7735,1
1396,2
378,2
6586,2
4301,1
8366,2
428,1
1844,2
3880,2
6990,1
1617,2
1881,2
10039,2
1798,2
1878,0
433,2
8583,2
882,0
5442,1
6098,1
1484,2
8924,2
727,2
3234,2
699,1
9458,2
2403,2
7866,2
6107,2
4999,0
5640,2
1315,2
2851,2
3478,1
10139,2
8248,2
3248,2
18,2
8149,1
3389,1
2399,2
4050,2
7644,2
4056,2
4922,2
1999,2
1694,2
3702,1
8225,2
260,1
1759,2
2014,1
3016,1
4718,2
8590,2
4195,0
8090,2
9557,2
6418,0
5158,1
7763,2
7151,2
1944,1
40,1
3099,2
9322,2
283,0
427,2
5520,0
2493,1
4542,2
8527,2
4726,2
2228,2
811,2
2393,2
9796,0
6869,1
2766,2
2398,2
3241,1
3837,2
8466,0
1354,2
2043,2
108,2
346,2
4813,1
1826,1
2369,2
9828,2
2686,2
9708,0
1503,2
3449,2
621,2
4025,2
9320,2
6222,2
10126,2
9287,2
3555,2
2580,0
8953,0
2667,2
4908,2
1479,2
2463,2
3683,2
234,1
4114,1
1736,1
6542,2
2092,1
8280,2
469,0
2644,2
7890,2
1578,2
5492,2
3720,1
569,2
3095,1
6102,2
2387,2
1807,2
2296,2
2486,2
6743,1
9344,2
2133,1
8599,2
2485,2
9964,0
3790,2
3891,1
6918,2
2881,2
788,1
2333,2
971,2
941,1
1634,2
9252,2
1900,1
4707,2
4085,2
2246,1
2580,2
5379,1
329,2
3269,2
4926,2
2228,1
3955,0
3665,2
782,2
1506,2
404,2
3561,1
8972,2
2314,2
9526,2
6942,2
2754,2
5279,2
2320,1
318,2
2179,1
7789,2
8150,0
547,1
8122,2
9251,2
2377,2
2513,2
1707,2
307,0
2089,2
5980,2
525,2
949,2
6708,2
2035,1
5561,0
1937,2
1322,2
3549,2
7820,2
9861,2
5006,2
2636,1
799,2
1154,2
591,2
9893,2
696,2
2201,1
8502,2
7608,0
2733,2
1422,0
6138,1
3735,1
8404,2
683,2
2678,2
1363,2
2555,1
442,2
7510,2
1059,0
715,2
2781,0
397,2
7352,0
9080,2
4177,2
2635,1
1790,2
6538,2
523,1
1370,2
8597,0
8381,2
2687,2
82,2
1468,1
3964,2
2324,2
1285,2
120,2
5938,2
4967,2
1285,1
45,2
2501,2
7883,1
1129,2
859,2
896,2
927,2
2988,2
7389,1
6338,2
7915,2
281,2
421,0
2856,2
10060,2
2784,2
9449,2
7806,1
9895,2
9285,2
2272,2
1395,1
500,2
5686,2
9053,2
2471,2
1336,1
7557,1
2670,2
1016,2
3843,2
7833,2
3139,2
1356,2
2009,2
7561,1
1074,2
8390,2
6744,0
2531,1
249,1
1441,2
475,2
4834,2
2060,1
4976,2
482,2
7164,2
6405,2
2717,2
2120,2
3594,2
2213,0
5046,1
49,1
5994,1
225,2
10036,2
2604,2
6250,2
5537,1
9335,2
3957,2
2122,0
8984,2
2593,1
1573,2
9657,2
2720,2
3609,1
7124,1
1991,2
2519,2
3799,1
5406,2
7027,2
5493,2
2254,1
1429,2
589,2
2193,2
4442,2
1753,2
1460,2
250,2
2195,2
4435,2
9060,1
235,1
3342,1
2536,1
5776,2
1635,2
5209,2
2453,2
3789,1
2459,2
7847,2
10000,2
3810,2
2523,2
1335,2
7641,2
1041,2
1206,2
6844,2
2095,2
8332,2
8733,2
2644,2
9491,1
3363,2
7220,2
3874,2
7526,2
8854,2
4140,0
7018,2
5565,2
7318,2
6499,1
9912,2
1532,2
5673,2
5833,2
499,2
3781,2
1999,2
1948,0
4783,2
2956,2
119,2
7297,2
1877,0
2560,2
6982,1
698,1
1360,2
2149,2
3817,2
8092,1
8626,1
950,1
2490,2
585,2
2240,2
3497,2
2335,2
8211,2
8691,2
4929,2
5124,2
4447,2
1210,1
9819,0
5638,1
2073,1
3996,0
3646,1
641,2
957,2
3082,2
8573,1
138,1
2627,2
2350,2
1849,2
2419,1
5838,2
4007,2
9779,2
850,2
1437,2
1576,1
4737,1
2464,0
841,1
7091,2
5113,2
206,2
1346,2
1488,2
1137,2
1317,2
4715,1
4106,2
7066,2
5181,2
8986,2
995,2
5140,2
2633,2
6489,2
4227,1
8839,2
8885,2
1862,2
1176,2
6755,0
4991,2
941,2
2025,2
4619,2
308,2
1528,2
9263,2
2702,2
3017,2
118,2
1880,2
1359,2
2626,2
3468,1
9701,0
4947,1
2750,2
1371,1
9420,2
4933,2
8900,0
4761,2
9635,2
192,2
560,2
5447,2
2164,1
8822,2
1000,1
109,2
47,2
2311,1
1650,2
7752,2
150,2
808,2
7001,0
39,2
1465,2
8258,2
1817,2
1056,2
1793,2
124,1
9348,2
8888,2
2667,2
29,2
1623,2
4501,1
458,0
5701,2
4561,2
8455,2
1182,1
4256,0
5165,1
6679,2
9455,2
6756,2
893,2
2756,2
8576,0
2256,0
2603,2
897,2
5034,2
5323,0
7499,0
4125,1
7099,2
5991,2
44,2
5119,1
62,2
2108,2
2423,2
1206,1
2197,2
301,0
1586,2
6181,2
8041,1
2324,1
7313,2
6279,2
4537,2
2417,2
601,0
2190,2
2226,2
1865,2
7618,1
2430,0
3785,1
7424,0
1796,0
2001,2
1554,2
4409,2
4874,2
7487,1
57,2
2843,2
7097,2
7609,1
1683,1
4843,2
4758,1
6071,1
128,2
1434,2
2233,0
3341,0
4777,2
1669,2
4886,2
10055,2
342,2
8242,2
7133,2
4990,2
7086,1
9575,1
1533,0
8729,2
2444,2
2015,2
919,2
2371,1
2086,1
2759,1
533,2
3320,2
5904,0
2546,1
10145,0
2544,2
8533,1
7546,2
1540,2
489,2
198,2
2727,2
2127,1
794,2
7535,0
2485,2
2507,2
2832,2
3280,1
713,2
1512,1
7280,2
888,2
837,2
6877,2
322,2
6562,1
9742,2
3073,2
1421,2
8635,2
2636,2
2083,2
4510,2
541,2
3565,2
5237,2
3382,2
2292,2
3287,2
6796,1
2097,2
4400,2
6875,1
8927,2
769,2
1387,2
7875,2
832,2
2442,1
2596,1
6558,2
783,1
1095,2
8417,2
3690,1
7059,2
789,2
4685,2
258,2
2605,2
4534,2
6383,2
10,2
9406,2
3087,2
1529,2
7593,1
8156,2
2375,0
6190,1
4760,2
2284,1
2057,2
5346,2
3136,2
5504,1
767,2
4344,2
1314,1
7134,1
8630,2
2765,1
9618,1
469,2
2623,2
2382,2
8288,2
6649,0
8365,2
3232,1
9773,2
9267,2
1287,2
1775,1
9537,2
8826,0
6490,2
8944,1
6288,1
1096,0
2146,2
1664,2
113,2
2657,2
2766,0
5828,1
2237,1
172,2
691,2
6766,0
1289,2
8214,0
704,2
1527,2
699,2
2802,0
8538,2
7796,2
9600,0
624,1
4163,2
8841,0
1068,2
199,2
7125,2
1261,2
9496,2
2478,2
6204,2
2692,1
8374,0
9581,0
1017,1
3410,2
925,1
1624,2
7934,2
2436,2
1021,2
4920,2
1789,2
4668,2
3759,2
1994,2
4033,2
6838,2
3027,2
2430,2
7502,1
5635,2
1286,2
2894,0
2698,2
8610,1
2676,1
8751,1
1456,2
2512,1
458,0
1122,2
1212,2
5772,2
9642,2
6483,2
6049,2
4587,2
846,2
1622,0
2751,2
471,2
31,1
283,2
7173,1
450,2
3934,2
660,0
8113,0
8055,2
835,0
3457,2
321,1
181,2
7218,2
1748,1
8320,2
5891,0
157,2
168,1
8521,1
375,0
1463,2
1693,2
778,2
6899,0
1692,1
7365,1
3212,2
4699,2
9073,2
8596,0
582,2
381,2
1358,2
2675,2
8556,1
2276,2
7503,2
7746,0
7241,2
1639,0
8785,1
3975,0
4444,2
9468,2
50,0
431,1
2868,2
9163,2
5925,2
8033,2
3786,2
10037,0
1511,1
684,2
5247,1
4141,0
6996,2
326,2
415,2
8943,0
3307,2
3000,2
8535,2
5473,2
8591,2
7657,2
2152,2
3887,0
3415,2
10177,0
2285,2
330,1
1257,2
6503,1
7887,1
4093,2
9553,2
1138,2
1361,2
2484,2
329,2
8547,0
9037,2
8663,2
2321,2
9390,0
2358,2
9550,2
3502,0
6424,1
6414,0
4097,1
1350,1
2723,0
9974,2
4491,1
1772,2
2597,1
6677,2
1550,2
1417,2
10222,0
3644,1
3333,0
1619,2
475,2
2292,2
5393,1
2282,0
55,1
8553,2
2742,2
1735,2
2756,2
8054,2
1491,0
2849,2
9043,2
5591,0
2122,2
2070,2
147,2
2643,2
1376,2
2497,2
8618,2
916,2
5553,1
2351,2
2226,1
1643,2
2666,2
1209,2
2462,2
9323,2
2780,2
218,0
2674,1
9629,2
4887,1
1577,1
2669,2
3895,2
755,1
3927,2
4220,2
243,2
5404,2
528,2
2415,0
8100,2
7272,1
2538,2
8137,1
5785,2
9528,2
4051,2
6387,2
1459,2
9515,0
4986,2
518,0
1716,2
6896,2
6947,1
6299,2
1691,2
2474,1
975,2
435,1
1238,2
6681,0
1448,2
2450,2
1737,1
9809,2
218,2
1319,1
960,0
6604,1
5765,1
6331,1
3494,1
2278,2
1121,2
3877,0
9614,2
7597,2
541,2
3138,2
2442,2
5844,0
8119,1
7886,0
4798,2
2813,2
740,2
4611,2
3962,2
6160,2
9036,1
892,2
9957,2
10087,2
726,0
10031,2
5676,2
7167,2
2566,2
6623,1
1093,2
7851,2
3765,2
1414,2
791,2
8183,1
656,0
1251,2
10097,2
2170,1
8475,2
9983,2
9028,2
3654,2
28,1
9868,2
1171,2
7119,2
8805,2
8643,1
1644,2
893,2
4364,0
254,2
9353,0
1513,1
3842,2
3978,2
2583,2
5453,2
1461,2
604,2
82,1
1713,2
7511,2
9984,2
2337,1
1011,2
2099,0
1654,1
2052,2
2397,2
2535,2
6912,1
7026,1
2101,2
1539,2
5544,2
5444,2
3652,0
1211,2
3189,2
2150,2
6513,2
4960,2
9658,2
6569,0
2540,0
6504,2
1188,2
2708,0
7381,2
1184,2
302,2
9877,2
649,2
331,1
5355,2
7084,2
2301,0
6811,2
9845,2
5773,2
3590,2
1188,1
859,2
6734,2
1890,2
3808,2
1662,0
5018,2
7081,2
3878,2
1268,2
6689,2
1479,2
2105,1
1732,2
2692,0
1320,2
662,2
9648,2
901,2
2340,2
5718,2
4296,2
3456,2
3158,2
2696,2
5889,2
2765,2
4486,2
9373,2
3937,1
2374,2
6668,2
2761,2
4742,1
3184,1
1347,2
1818,1
2058,0
4902,2
8444,2
919,2
3791,2
843,1
9254,2
6893,2
2686,1
6977,2
761,2
2819,2
5986,0
1070,0
529,2
6035,2
757,2
6345,2
6006,0
6742,2
1837,1
1895,0
1722,2
8387,1
6573,0
2323,2
460,2
1733,2
2472,2
1513,1
356,1
794,2
1564,2
2607,2
75,1
1201,2
5883,2
4066,2
5797,1
7328,1
10154,2
98,1
5280,2
1785,2
2418,2
3465,2
4410,2
912,2
9822,2
6176,2
8007,2
8807,2
6550,2
9856,1
6987,1
5023,2
2630,2
6119,2
6686,0
4239,2
2159,2
2632,0
8598,2
4540,2
505,0
2603,2
7896,2
3882,0
7969,2
5133,1
2040,2
7378,2
2349,2
9297,1
2492,0
2211,2
1512,2
2878,1
11,1
4569,2
7384,2
1085,1
9977,2
3445,2
4402,1
173,2
2883,0
1613,2
8144,2
6047,2
3642,2
4800,2
6301,2
4324,2
8727,1
5144,1
2694,0
889,2
4705,2
1408,2
8266,2
1907,2
8307,2
1388,1
2583,2
1453,1
8373,2
9471,2
145,0
1339,1
8668,2
315,2
1507,2
1442,0
5272,2
868,1
336,2
10105,2
5019,1
4237,1
4895,2
5951,2
2506,2
3527,0
590,2
7779,2
5021,0
1542,2
6381,2
7052,2
4438,2
114,2
587,2
765,0
1886,2
3803,2
2670,2
1393,1
2762,1
10050,2
5481,2
5494,1
9315,0
2215,2
1169,2
8329,0
4610,2
4290,1
5945,2
4905,2
2463,0
2213,2
2735,2
1425,1
872,2
1159,2
1655,0
7416,1
3123,0
2293,2
1080,2
1003,2
5598,2
785,2
7761,2
826,1
472,2
3211,0
6094,2
6555,2
8896,2
795,2
4659,2
922,2
969,0
8433,1
4383,2
5536,2
4851,2
1466,2
9632,1
4225,2
3864,0
3146,0
6072,2
9019,1
934,2
5054,2
8832,1
2611,0
1045,2
4701,2
7127,2
5228,2
2559,2
5224,2
9771,2
6529,2
1747,1
3014,1
8819,2
2475,2
2775,1
8345,1
2339,2
3083,2
9309,2
83,1
6654,2
2222,2
5769,2
1570,2
8217,0
2744,2
2522,2
7171,2
9300,2
8301,1
3608,2
7674,2
2485,2
8180,0
1922,0
5877,2
7233,1
1947,2
9093,2
2379,2
8628,0
2548,2
4160,2
3309,2
1932,0
2451,2
6903,1
611,2
5475,2
1903,1
2912,1
2685,2
2704,2
67,2
4323,2
2259,1
1326,2
729,2
5717,2
9461,2
10230,0
4203,2
1543,0
2476,2
64,2
5098,2
6865,1
56,1
936,1
1902,2
9565,2
5777,2
6501,1
964,2
3305,1
373,2
1970,2
1194,1
9211,2
5634,2
6656,2
1686,2
1561,2
989,2
4570,2
9883,2
1797,1
1207,1
134,2
2487,2
4865,0
707,2
4564,2
9525,1
10282,0
9204,2
4727,2
8875,0
2175,2
8842,2
6081,2
4285,2
7312,0
1414,2
2293,1
8520,2
2519,1
3773,0
760,2
1981,2
2448,2
3506,0
307,1
3235,1
2202,2
2270,2
1560,0
5984,0
1227,1
9759,2
4756,2
2356,2
7767,1
2337,2
2155,2
5428,2
2203,2
3722,2
5607,2
2914,2
5816,2
605,2
9236,2
1813,1
2548,2
1178,2
6255,2
10140,2
877,0
6185,2
9733,2
2746,0
296,2
6436,2
7673,2
297,1
10044,2
2352,2
7812,1
3496,2
7776,2
5695,1
5178,1
1152,2
7520,1
2803,2
5669,1
5002,2
2206,1
2542,2
2262,0
714,2
1020,2
4656,2
2982,1
2051,2
8539,0
6727,2
8890,2
3805,2
2452,2
185,1
3717,2
1025,1
3684,2
2725,2
1880,2
6356,1
174,1
4731,2
5470,2
772,2
1163,2
2980,0
1582,1
1602,2
9529,0
2534,2
1984,2
3606,2
5052,2
591,2
1860,2
3392,2
1852,0
8866,0
1698,1
3946,2
4713,1
2473,2
758,1
1118,1
2437,2
1292,2
10106,2
1611,2
3588,2
9014,2
1254,2
4571,0
7245,2
926,0
767,2
2737,2
7562,2
390,2
2402,2
315,2
340,0
270,1
8572,1
2172,2
2300,0
1660,2
8679,1
7000,2
685,2
791,1
1791,2
4318,2
9908,2
4928,2
3625,2
9519,0
6464,2
2172,2
827,2
9563,2
7279,2
300,0
1422,2
3244,2
1697,1
3338,2
1677,0
8739,2
2135,2
348,0
5265,1
5725,2
4283,2
980,2
3530,2
5807,1
1701,0
4557,0
2764,1
5827,0
2750,2
6928,2
2946,2
8410,1
9380,2
9610,2
2351,2
751,2
5586,0
5592,2
2448,2
5477,1
4821,1
7900,2
10076,2
6955,2
1476,2
1558,2
2424,2
5831,1
4993,0
735,2
2174,2
5855,2
9976,2
1452,2
144,2
1071,2
6234,2
1566,2
1629,2
1522,2
2954,2
2614,0
71,1
7163,0
2460,2
2326,0
1098,2
4828,1
6055,2
1161,2
350,1
6695,2
2556,2
2789,2
10130,2
3127,2
6215,2
3708,0
220,2
1463,2
2790,2
5130,1
1498,2
213,2
2568,1
4918,0
10007,2
6468,1
874,1
4484,1
2662,1
7553,2
1694,1
3364,2
4156,1
7404,1
1971,1
1933,1
2262,2
68,2
1726,2
9312,2
3431,2
9755,1
4992,1
1221,1
313,1
8793,1
2594,2
3744,0
2393,2
6607,2
2741,2
6167,2
1303,2
880,1
1487,2
845,2
1196,2
7867,1
2083,2
9101,2
8333,2
399,2
595,2
8925,2
5468,2
4934,1
4795,2
964,1
2805,1
1507,0
8837,2
8513,2
1846,2
7973,2
9224,1
1035,2
92,1
2393,0
6759,0
5734,2
6730,2
2582,2
600,2
4008,2
197,2
642,2
512,2
3695,1
2144,1
6860,1
5983,0
7928,2
4885,2
6777,1
4305,1
2454,2
6026,1
1194,0
732,1
9548,1
3479,2
9222,2
1566,2
629,2
8718,2
6224,1
6978,2
2581,2
2525,2
5864,2
1269,2
3847,1
1429,0
1185,1
9057,2
2752,2
4921,1
7905,2
122,2
2437,0
5800,2
1435,2
1326,2
3293,2
5918,2
1166,0
2232,2
8852,2
4181,2
10108,2
6316,2
2589,1
5244,2
478,2
2251,2
6889,2
2763,1
1419,2
2455,2
2222,1
7578,1
4684,1
4548,1
2398,2
393,2
2240,1
2313,2
4639,2
2533,2
5156,0
9948,2
38,2
3907,2
9307,2
2663,0
2269,2
2768,2
6627,0
10006,0
2272,0
2206,2
2573,2
8337,2
2248,2
2177,2
9220,2
351,2
567,2
4527,2
8346,2
1030,1
1626,2
883,2
1475,0
9249,1
2683,2
8928,2
8616,2
2158,1
2531,0
1913,1
6274,0
3823,2
7213,2
5862,2
5495,0
4650,1
4744,2
845,2
5509,2
6104,2
719,1
6286,1
2694,1
3601,2
6444,1
2574,2
6007,2
703,2
334,2
9007,1
2353,2
192,2
10122,0
8744,1
428,2
4820,2
8877,2
2417,2
9922,2
2479,2
2141,2
1400,2
216,2
2167,2
3983,2
2783,2
2317,2
4207,1
2776,1
9973,2
344,2
2331,2
3340,1
5875,1
8080,0
9125,2
766,2
4330,2
2867,2
6136,1
3336,1
4531,1
3144,1
2208,0
228,1
6175,2
6456,0
24,2
5866,2
8177,0
1240,2
9754,2
1073,2
7711,2
1727,2
7158,2
8441,2
8678,2
8207,2
1316,0
2577,1
6952,2
2947,1
7696,0
2118,2
555,1
1089,2
773,2
8512,2
42,2
7397,2
2917,1
6769,1
2658,2
3716,2
864,2
8016,2
4643,2
2544,1
2523,1
1239,1
2960,2
1406,2
9082,0
4877,2
3215,2
594,2
4670,2
3025,2
3334,2
4549,2
368,2
2787,2
3315,2
1943,2
4790,1
532,0
7725,2
2297,2
1433,0
5352,2
6884,2
359,2
2368,2
3008,2
1217,1
1063,2
4664,1
6236,2
2589,1
3499,0
2706,2
8783,1
7466,2
2078,2
8956,2
984,1
1820,2
2039,2
1083,1
6664,2
452,2
575,2
2327,1
4273,0
2353,2
2301,1
8146,2
2307,1
9466,2
6268,1
2243,2
5077,0
9462,2
2266,0
2218,1
5378,0
6161,2
9206,2
6964,1
3308,2
6212,2
90,2
2357,2
2649,1
317,1
457,2
8148,1
5225,2
8650,2
3332,2
10142,2
3429,1
771,2
15,2
5341,2
2066,2
42,2
1876,1
3168,2
5146,2
9834,2
2287,2
440,1
6883,2
984,2
1335,1
2227,2
365,2
7976,2
8749,2
8948,2
2718,2
9424,0
5220,0
142,0
785,2
5398,2
9785,2
2718,2
7336,2
2707,2
4303,0
266,2
5720,1
2909,2
7008,2
6109,2
1328,1
9626,2
782,1
7868,2
4019,2
1995,2
1599,2
6971,2
3079,2
636,2
1858,1
4343,0
950,2
8161,2
7139,2
832,2
4422,2
6406,2
9671,2
3582,0
8396,2
1820,0
7579,2
8363,2
7563,2
3558,1
3172,2
5885,2
2332,2
703,2
76,2
7016,2
3833,1
768,2
843,2
236,2
4805,2
2930,1
570,2
2697,2
6859,1
2660,1
5787,1
2474,2
6475,1
366,0
3999,0
1500,2
2514,2
6626,2
8966,2
2718,1
8166,2
1174,2
4532,0
7176,2
2489,2
3032,2
3629,1
2665,1
2959,2
1735,2
6089,2
2426,2
5926,2
8625,2
9620,1
10073,2
2204,2
3925,2
888,2
1266,2
7408,1
3548,1
3503,2
4382,2
2934,2
5055,2
5024,2
1949,0
6248,1
1521,2
617,2
1927,1
1939,1
5276,2
3507,2
2758,2
287,1
597,1
4468,2
2315,2
929,2
665,1
991,2
5028,2
490,2
4467,2
8829,1
695,0
2835,2
1661,2
8303,2
1123,2
8717,1
1221,2
2427,2
519,2
8255,0
6261,2
402,2
2012,2
2044,2
4952,2
2587,1
8171,2
3909,1
7126,2
9704,2
1960,1
6705,2
2571,2
7258,0
3475,2
4496,2
916,2
2465,2
1736,2
1665,1
5289,2
6546,1
9667,2
7232,2
5020,2
3980,2
5217,0
816,2
7264,1
3,2
6235,2
6220,0
4070,0
7688,2
9415,0
9190,2
1766,0
3076,1
1402,2
6807,2
5147,2
4590,0
2480,2
5572,2
8862,2
3180,1
2549,2
7138,0
1745,2
2031,2
7247,2
2672,1
8959,2
7007,0
9134,1
3439,0
9955,2
224,2
875,0
2082,2
489,2
2651,0
5009,1
2377,2
6509,2
2138,2
2512,2
830,2
3291,1
50,2
8219,2
6013,2
5713,2
3284,2
8445,2
1779,2
4830,2
9438,1
3704,2
1477,1
9517,1
4861,2
2230,2
264,2
4809,2
2062,2
3913,0
1426,2
1627,2
997,2
349,2
5199,1
1618,2
3300,0
2019,2
77,0
2518,2
2365,2
316,2
867,2
854,2
8639,2
2449,2
7451,2
5555,1
2742,2
1044,2
5907,2
2038,2
816,2
899,2
4708,2
7778,2
671,1
2619,1
9651,2
35,1
6651,2
4533,2
572,1
1418,0
3780,1
4499,1
4763,1
3131,2
2797,0
9604,1
1915,2
5415,2
9329,2
3492,2
9259,2
1477,2
4880,2
6280,1
1270,2
6901,2
7095,1
1196,1
3633,2
787,1
6645,1
8210,2
7716,2
3944,1
849,2
3845,1
116,1
6287,2
4036,1
2029,2
1107,2
10133,2
2542,0
1712,1
6046,0
2300,2
1755,0
1933,2
3041,0
9386,0
3929,1
7023,2
803,2
5944,2
2467,1
5990,1
2872,1
1467,1
766,0
1510,2
1372,2
319,2
182,2
7916,2
5952,2
5035,0
1067,2
2539,2
8932,2
1231,2
3632,1
6179,2
6114,2
7102,2
9643,1
3455,2
2935,0
9117,2
5601,2
986,2
1585,2
2420,1
2402,2
1853,2
4649,2
2254,2
2057,2
2578,1
8257,1
1427,2
1287,0
1841,2
8887,2
1235,2
1389,2
4842,2
7038,2
5679,1
5229,0
2045,2
1115,1
78,2
4754,1
1073,1
3903,2
2535,2
1975,2
9545,1
3272,0
9569,2
5689,2
3111,2
6148,2
550,2
6827,1
6105,2
2258,2
6067,2
8355,2
2505,0
457,2
2511,2
7298,2
3037,2
7797,2
8406,2
2592,0
7509,2
3040,2
2599,2
2262,0
8111,2
367,2
111,1
2505,1
2450,2
290,2
4115,1
1146,2
2250,2
1432,2
5304,2
1546,1
2722,2
8310,2
1038,1
2483,1
9225,2
4180,2
6703,2
9568,2
4547,2
2786,2
9289,1
7316,2
5909,2
1792,0
1768,2
6764,2
1164,0
2445,2
6919,2
7733,2
1584,2
4600,2
8243,1
6798,2
2842,1
1125,2
3807,2
8631,0
6186,2
2345,2
34,1
1614,2
5032,1
1765,2
2098,2
1169,2
2030,2
2517,2
9059,2
5196,2
1987,2
2346,2
9343,1
6139,1
383,2
254,2
198,2
2432,2
5810,2
6239,1
8929,2
4778,2
8109,2
9808,1
7872,2
1224,2
2150,2
5126,2
6317,1
9589,2
3051,2
4646,2
3227,2
1916,2
6966,2
2751,2
4322,0
1721,2
2007,1
1622,2
107,2
1668,2
3023,1
9075,2
2632,2
2662,2
779,0
9990,2
6975,2
8246,2
3748,2
6199,1
9066,0
564,0
8918,2
5511,2
1323,2
8904,1
6800,2
947,0
9025,0
5079,2
8047,2
5631,2
9097,2
3612,2
9645,2
7435,0
8331,2
1208,1
2643,1
1161,2
659,2
10012,2
637,2
1049,2
453,2
9450,1
9399,2
3771,2
5246,2
4893,1
187,0
3793,0
2425,0
1423,2
4332,2
2069,2
8594,2
245,2
8070,2
4104,2
9020,2
9991,2
4038,1
7999,2
6715,2
3004,1
2221,2
2529,2
4328,2
6091,2
7512,2
2354,2
8501,1
9637,1
2412,1
133,1
3707,2
7533,2
7960,2
2018,2
1403,2
2033,0
6358,2
163,1
8823,2
1715,2
2873,0
3691,1
6976,2
1440,1
239,0
6710,2
3585,2
8808,1
9572,1
1812,2
2754,2
6191,2
5152,2
8260,0
3484,2
7931,2
2412,2
9534,2
7368,2
554,2
874,1
1207,2
2416,1
1454,2
5407,2
2572,2
7769,2
4797,2
105,2
8495,0
6143,1
6056,2
2728,1
8141,1
3965,2
1940,2
3198,2
463,0
1273,0
1136,2
4473,2
1760,2
9738,2
219,2
6774,1
3664,1
1308,2
175,2
1004,2
2753,2
8595,0
569,2
2373,2
6150,1
3693,2
4293,2
7580,2
5603,0
8914,2
1151,1
6404,0
2494,1
104,0
4597,2
9544,2
5115,2
5242,1
2334,2
1582,2
2984,2
5666,2
2117,1
8961,2
2582,2
1956,2
5320,2
2218,2
7631,2
3511,2
2480,2
5820,2
2629,2
2775,2
4456,0
702,0
3670,1
171,2
7301,2
810,2
4901,2
5722,2
658,2
1114,2
5068,2
1757,2
709,2
2071,2
835,2
8000,2
4628,2
2344,1
1897,1
7614,2
4629,1
73,2
5413,2
7116,1
5347,2
8167,2
2410,2
4660,2
7483,2
9837,2
866,2
6532,0
7663,2
2613,2
1963,2
6378,0
2379,1
8067,1
7283,2
5425,2
3100,2
7469,2
6149,2
6601,2
4151,2
169,2
2495,1
9005,2
6571,1
3461,2
4968,2
3685,2
6714,2
2086,2
6880,2
1616,2
2567,2
2404,1
2690,2
2696,2
8985,2
7947,2
4912,1
742,1
3942,2
2674,2
3216,2
3277,2
10167,2
1795,2
904,2
3090,1
6826,2
6024,1
79,2
6421,0
3130,1
4724,1
594,2
2641,2
9655,0
2314,2
8902,2
1702,2
7568,2
284,1
1247,0
3448,2
3135,2
2572,1
2204,2
1592,2
4281,0
2468,1
159,1
5103,2
721,2
10059,2
7123,2
3968,2
1015,2
2715,1
6834,0
1055,2
3369,2
612,1
3543,1
7146,0
10180,2
2192,1
2604,2
3761,0
7402,2
9968,2
2668,2
8540,0
4428,1
286,2
8962,2
6016,0
1660,2
8876,2
273,0
2612,2
4864,2
99,2
2508,2
9543,0
8341,0
2466,1
209,1
1446,1
2439,1
4721,1
4631,2
2719,2
5250,2
181,1
2540,2
2645,2
8170,2
9486,2
2295,2
5899,2
1170,2
10119,2
1222,2
10141,0
1751,2
715,0
5732,2
1871,1
2479,2
9463,1
6411,0
3866,2
5022,2
7554,2
103,1
1453,2
883,2
7500,2
8497,1
1305,2
2675,2
7270,2
2209,0
4626,2
1449,2
4081,2
9745,2
483,2
3509,2
6515,2
5014,2
9715,0
2674,2
2132,0
2047,1
555,2
2785,2
1018,1
10102,2
1158,2
8494,2
511,0
3844,2
5183,2
2426,2
7152,2
6941,2
3838,2
7028,1
3883,1
133,2
7172,2
2692,2
8195,2
2687,2
5411,2
157,2
5277,2
9689,2
1514,2
3152,2
8239,2
1679,2
2341,0
22,2
3435,2
7709,2
730,2
6862,2
5933,2
1995,2
2871,2
2736,2
8316,1
1539,2
1576,1
3486,2
7168,2
6036,2
6795,2
599,1
595,2
8019,2
3175,2
9763,1
2417,2
2136,2
6687,1
5839,2
9673,2
3219,1
2339,2
2757,2
2502,2
473,2
2565,2
616,2
7358,1
1974,0
7113,2
7691,2
4693,1
2592,2
1028,2
9830,2
2720,1
6565,2
5299,1
56,2
9975,2
2695,0
7702,2
